category,company,GUI,boss,shop_name,shop_admin,address,tel
流行女裝與女鞋,仁紅設計有限公司,24395067,連婉伶,仁紅設計,潘麗馨,350 Taiwan 苗栗縣竹南鎮國泰路17之1號,037-468601
流行女裝與女鞋,戴麗勤(個人),戴麗勤,姐妹商舖,戴麗勤,842 Taiwan 高雄市旗山區旗南二路136巷43號,0988-189576,聯絡店家
流行女裝與女鞋,愛蕎衣堂,40630503,陳建憲,衣堂,姚淳茵,407 Taiwan 台中市西屯區上安路56號1樓,04-24523779
流行女裝與女鞋,賴明昇(個人),賴明昇,時尚美吧,賴明昇,512 Taiwan 彰化縣永靖鄉東興路6巷4號,0933-521509,聯絡店家
流行女裝與女鞋,劉正企業有限公司,80574611,劉正?,ICHE衣哲服飾,劉小姐,407 Taiwan 台中市西屯區永安里永安1巷47之1號,0800-066999
流行女裝與女鞋,輝盟國際股份有限公司,20754511,賴鴻儀,GLUTTONS貪吃猴,網購部 楊小姐,231 Taiwan 新北市新店區中正路542之5號7樓,02-22187712
流行女裝與女鞋,林盈辰(個人),林盈辰,風鈴木,林盈辰,260 Taiwan 宜蘭縣宜蘭市光復路109號,0988-195332,聯絡店家
流行女裝與女鞋,樂芙莉國際有限公司,42847768,張宮本,LOVELY PLAZA,Sarala Wang,103 Taiwan 台北市大同區重慶北路二段46巷56號5樓,0225585365
流行女裝與女鞋,陳怡萍(個人),陳怡萍,K style,K style,702 Taiwan 台南市南區金華路二段39巷104號4樓之3,06-2918778,聯絡店家
流行女裝與女鞋,禾堂文創志業有限公司,24847920,蔡昌武,iNio 衣著美學,秦文華,406 Taiwan 台中市北屯區文心路四段955號18樓之3,04-22333911
流行女裝與女鞋,林雪卿(個人),林雪卿,樂芙生活館,林雪卿,429 Taiwan 台中市神岡區豐洲路180巷24號,0975-006195,聯絡店家
流行女裝與女鞋,京勝宥國際有限公司,24696583,葉宥均,歐都衣舍,陳秀珠,235 Taiwan 新北市中和區連城路268號18樓之9,8226-2832
流行女裝與女鞋,歐森服飾店,42297530,陳雅筠,Stacey Boutique,Stacey,110 Taiwan 台北市信義區永吉路443巷46號地下樓,0987-672672
流行女裝與女鞋,李詩寧(個人),李詩寧,羅得奧商行,senet,105 Taiwan 台北市松山區健康路325巷12弄22號,0963-516342,聯絡店家
流行女裝與女鞋,慧輿科技股份有限公司,25128237,吳純慧,JL JOCELIN,賴彤玥,104 Taiwan 台北市中山區松江路206號3樓之4,02-25428171
流行女裝與女鞋,浩亞企業股份有限公司,12409447,張雪芬,cantwo,林's,104 Taiwan 台北市中山區中山北路一段83巷1號2樓,02-25233690
流行女裝與女鞋,洪振剛(個人),洪振剛,MiLove,洪振剛,505 Taiwan 彰化縣鹿港鎮永安一路45號,0920-901090,聯絡店家
流行女裝與女鞋,艾格希斯服飾精品店,47156094,孫九洲,AXIS1731,孫九洲,407 Taiwan 台中市西屯區太原路一段183號,04-23168738
流行女裝與女鞋,凱佳工業有限公司,54123795,楊焯堯,韓風衣舍,鄭禮燕,621 Taiwan 嘉義縣民雄鄉文隆村鴨母131號1樓,05-2219790
流行女裝與女鞋,天姿舞蹈戲劇表演服飾特殊造型館,25808826,葉秀芳,天姿舞蹈戲劇表演服飾特殊造型館,Candy,900 Taiwan 屏東縣屏東市建興南路75之1號,08-7530992
流行女裝與女鞋,芮萌服飾店,36777075,陳怡璇,Remold,陳怡璇,920 Taiwan 屏東縣潮州鎮清水路4之1號,08-7895326
流行女裝與女鞋,弘文國際有限公司,25015450,詹淑清,Aliceshop愛麗絲,詹淑清,103 Taiwan 台北市大同區長安西路145巷1號2樓,02-25555255
流行女裝與女鞋,娣兒服裝有限公司,54576712,高正宇,DEER,DEER,702 Taiwan 台南市南區大林路103號,06-2141529
流行女裝與女鞋,海華時裝有限公司,54694387,吳瑞濱,質衣館,吳瑞濱,241 Taiwan 新北市三重區自強路一段236號9樓,02-29833715
流行女裝與女鞋,海茵精品服飾店,48834614,張哲睿,海茵精品服飾,曾思樺,100 Taiwan 台北市中正區羅斯福路四段68之3號,0939-040006
流行女裝與女鞋,何秋婷(個人),何秋婷,草魚妹,何秋婷,238 Taiwan 新北市樹林區復興路390巷9號4樓,02-22509779,聯絡店家
流行女裝與女鞋,申隆塑膠加工廠股份有限公司,58017752,林昭傑,洋森生活,林韋辰,500 Taiwan 彰化縣彰化市彰南路三段450巷67號,04-7373775
流行女裝與女鞋,陳姿媛(個人),陳姿媛,minamiasa,Alice,433 Taiwan 台中市沙鹿區六路十六街40號,0984209002,聯絡店家
流行女裝與女鞋,陳家揚(個人),陳家揚,與你時尚,陳家揚,403 Taiwan 台中市西區大忠街36號1樓,04-24711896,聯絡店家
流行女裝與女鞋,王震韜(個人),王震韜,ZETETIC,ZETETIC,404 Taiwan 台中市北區尊賢街22之1號,04-22258898,聯絡店家
流行女裝與女鞋,艾咪嵐流行精品,40551583,周雅嵐,Armina韓流服飾,周雅嵐,408 Taiwan 台中市南屯區南屯路二段512號1樓,0956-555050
流行女裝與女鞋,小葵的店,42244979,游芊鈺,小葵的店,游芊鈺,220 Taiwan 新北市板橋區中山路一段50巷32號,0968606688
流行女裝與女鞋,廖欣怡(個人),廖欣怡,JEs selection,鄭小姐,360 Taiwan 苗栗縣苗栗市長春街31號,0988-772962,聯絡店家
流行女裝與女鞋,謝雅芳(個人),謝雅芳,Bonchu精品,謝雅芳,320 Taiwan 桃園市中壢區元化路358號,03-4250122,聯絡店家
流行女裝與女鞋,美冠服裝行,40733310,李政,EOOE加大尺碼,品函,710 Taiwan 台南市永康區民族路214號,06-2737333
流行女裝與女鞋,馮依綺(個人),馮依綺,MRBARON,馮依綺,303 Taiwan 新竹縣湖口鄉民生街668號,0973-417876,聯絡店家
流行女裝與女鞋,彭宜芬(個人),彭宜芬,PYF,彭宜芬,324 Taiwan 桃園市平鎮區大昌路55巷21號5樓,0970-987457,聯絡店家
流行女裝與女鞋,邱景群(個人),邱景群,Lanny Dress,邱景群,110 Taiwan 台北市信義區吳興街284巷30弄60號3樓,0987-029455,聯絡店家
流行女裝與女鞋,韋俐安(個人),韋俐安,諾妮卡創意時尚館,韋俐安,333 Taiwan 桃園市龜山區萬壽路一段69巷6弄10號,02-82000098,聯絡店家
流行女裝與女鞋,三商行股份有限公司,54397181,陳翔玢,昂路名鞋館,呂怡靜,104 Taiwan 台北市中山區建國北路二段145號9樓,02-25031111
流行女裝與女鞋,阿米巴國際股份有限公司,42578031,林佩蓉,Budodo 布朵朵,林佩蓉,327 Taiwan 桃園市新屋區中山西路二段1181巷6弄2號,03-4862666
流行女裝與女鞋,凌若設計國際有限公司,54921714,鍾詩萍,LeadingRole,Andy Yang,325 Taiwan 桃園市龍潭區中興路392巷29弄5號,0989-876540
流行女裝與女鞋,台灣樂天市場股份有限公司,28847204,小林正忠,Come-Mall,Come-Mall,104 Taiwan 台北市中山區民生東路三段49號11樓,02-2508-8184
流行女裝與女鞋,楓樹精品服飾號,37565346,李秀惠,楓樹精品服飾,李侑樺,708 Taiwan 台南市安平區華平路703號,06-2951655
流行女裝與女鞋,丁柔菡(個人),丁柔菡,MASAKA,樂樂,242 Taiwan 新北市新莊區大觀街42巷2號4樓之3,0916-892989,聯絡店家
流行女裝與女鞋,獨衣舞二有限公司,53081804,黃柏誠,Space Picnic,黃柏誠,115 Taiwan 台北市南港區玉成街44巷10弄1號1樓,02-26537789
流行女裝與女鞋,蔡雅君(個人),蔡雅君,蝴蝶zakka shop,蔡雅君,236 Taiwan 新北市土城區裕民路55巷19弄10號2樓,0955-775346,聯絡店家
流行女裝與女鞋,林希晏(個人),林希晏,ULA進口女裝童裝,林希晏,238 Taiwan 新北市樹林區四德街9之2號,0956-307121,聯絡店家
流行女裝與女鞋,侯婷文(個人),侯婷文,Ms Perfect,侯婷文,830 Taiwan 高雄市鳳山區瑞竹路100巷26號,077778455,聯絡店家
流行女裝與女鞋,俐威企業社,38713181,涂晏瑋,LaoMeDea,涂晏瑋,813 Taiwan 高雄市左營區博愛二路422巷2號11樓之8,07-5569680
流行女裝與女鞋,邱志暐(個人),邱志暐,CHANGO 成果鞋坊,邱志暐,428 Taiwan 台中市大雅區龍善二街68巷50號,0975-803681,聯絡店家
流行女裝與女鞋,王維揚(個人),王維揚,東方美人旗袍唐裝專賣店,王小姐,238 Taiwan 新北市樹林區中山路一段306巷51弄1號1樓,0930-093329,聯絡店家
流行女裝與女鞋,范美鈴(個人),范美鈴,依俐恩小鋪,Meei Ling,330 Taiwan 桃園市桃園區會稽一街82巷5號,0909737235,聯絡店家
流行女裝與女鞋,許倖苓(個人),許倖苓,Seasons Mill,許倖苓,304 Taiwan 新竹縣新豐鄉坡頭村8鄰130之2號,0920-680702,聯絡店家
流行女裝與女鞋,浴享商行,08919685,林旻潔,小薇的店,林旻潔,807 Taiwan 高雄市三民區鼎祥街66號1樓,07-3432889
內衣類與睡衣,馥陞企業股份有限公司,84532662,王建雄,可蘭霓內衣,王美玲,704 Taiwan 台南市北區和緯路5段100號,06-2500089
內衣類與睡衣,許月萍(個人),99999999,許月萍,波波小百合,許月萍,807 Taiwan 高雄市三民區建元路58之2號22樓,0912916237
內衣類與睡衣,貽大商行,41067829,陳張淑女,魔法ｅ裳,陳張淑女,241 Taiwan 新北市三重區雙園街62號,07010067270
內衣類與睡衣,岑新工作室,10528474,周沁柔,流行E線,周沁柔,320 Taiwan 桃園市中壢區福德路129巷15號4樓,03-4356178
內衣類與睡衣,瑋寶商行,45867702,廖建瑋,愛的蔓延,廖建瑋,406 Taiwan 台中市北屯區敦化路321號4樓,0982-816476
內衣類與睡衣,夢蒂兒國際有限公司,29150597,蔡玉緞,依夢 Emon,陳怡如,241 Taiwan 新北市三重區重新路五段609巷16號3樓之13,02-22784050
內衣類與睡衣,利其有限公司,53067628,曾宗偉,嚴購網,曾宗偉,235 Taiwan 新北市中和區建八路2號12樓之8,0809-090888
內衣類與睡衣,密格內衣股份有限公司,06586802,葉楊秀美,MIGER 密格內衣,葉宣妙,710 Taiwan 台南市永康區中山南路347巷25號,06-2328232
內衣類與睡衣,長翌國際有限公司,53839060,林嘉慧,Peach Love 蜜桃洋房,蕭均芸,337 Taiwan 桃園市桃園區橫峰里32鄰赤牛調218號,03-3812492
內衣類與睡衣,萬萊有限公司,54241977,傅彩森,萬萊 Waylon,周躍麟,244 Taiwan 新北市林口區文化二路一段68巷22號1樓,0972-729753
內衣類與睡衣,福星內衣有限公司,53867522,黃金石,Fushing 福星內衣,黃鈺佩,600 Taiwan 嘉義市西區大溪路238號之2,05-2380919
內衣類與睡衣,瑪嘉妮企業社,37905014,許依芳,瑪嘉妮甜美日系中大尺碼,許依芳,220 Taiwan 新北市板橋區雙十路二段165號2樓,0800-552-000
內衣類與睡衣,玉如阿姨有限公司,53138861,李大誠,玉如阿姨內衣,李佩蓉,521 Taiwan 彰化縣北斗鎮七星里斗苑路一段67巷27號1樓,0980-143992
內衣類與睡衣,揚倫企業有限公司,54115943,徐國祥,天使甜心,徐國祥,320 Taiwan 桃園市平鎮區延平路645號2樓,0970611777
內衣類與睡衣,儀涵內達有限公司,54607187,蔡馨儀,MITAS蜜塔詩,儀涵內達有限公司,403 Taiwan 台中市西區五權路1之43號7樓之2,04-22251513
內衣類與睡衣,上街有限公司,28133733,祝黃碧援,ONS.夢幻內睡衣館,洪俞惠,242 Taiwan 新北市新莊區景德路540號1樓,02-22034203-216
內衣類與睡衣,黃弘志(個人),99999999,黃弘志,美美網購生活館,黃弘志,900 Taiwan 屏東縣屏東市民貴一街6巷9號,0916520843
內衣類與睡衣,席艾妮有限公司,24657054,黃建雄,shianey席艾妮,李慧婷,600 Taiwan 嘉義市西區上海路170號1樓,05-2360111
內衣類與睡衣,旗揚內衣有限公司,24443321,陳肇守,帕爾堤絲,李小姐,711 Taiwan 台南市歸仁區中山路一段515巷13號,06-2392557
內衣類與睡衣,義呈國際有限公司,54812639,盧光義,IMPULSE,盧光義,520 Taiwan 彰化縣田中鎮公館路234號,04-8755387
內衣類與睡衣,雅捷仕國際有限公司,28560475,侯俊夫,波曼妮亞,侯怡婷,510 Taiwan 彰化縣員林鎮三條街79號,04-8328557
內衣類與睡衣,張正孝(個人),張正孝,SUFUDESIGN,張正孝,106 Taiwan 台北市大安區新生南路一段133巷17之3號4樓,0921-927939,聯絡店家
內衣類與睡衣,合儀內衣百貨行,77532103,廖國祥,媚麗九九精品百貨,廖翊均,103 Taiwan 台北市大同區華陰街201號,0985580884
內衣類與睡衣,和芙國際企業有限公司,54593796,賴玟蓁,Lady 內衣,賴玟蓁,406 Taiwan 台中市北屯區北屯路435之6號1樓,04-22467967
內衣類與睡衣,珅宇企業有限公司,27872149,黃毓傑,星光密碼,黃毓傑,236 Taiwan 新北市土城區四川路29巷39號6樓,02-89676136
內衣類與睡衣,俏麗內衣坊,18263356,郭佩琴,俏麗一身,郭佩琴,231 Taiwan 新北市新店區中正路272號1樓,0935-669101
內衣類與睡衣,佶娜時尚商行,37746558,郭俊雄,夢漣娜性感內睡衣,郭怡娟,709 Taiwan 台南市南區賢南街37號1樓,06-2610508
內衣類與睡衣,伊黛爾內衣有限公司,24655696,李秀蘭,伊黛爾內衣,伊黛爾,651 Taiwan 雲林縣北港鎮民享路73號1樓,05-7820589
"精品,包包與服飾配件",豐秀企業社,36817007,蔡欣宏,Aimee包包屋,___,701 Taiwan 台南市東區崇善十六街102號,0970178128
"精品,包包與服飾配件",慕尚國際有限公司,29061700,李惠蘋,Salon No.5國際精品,MuMu,104 Taiwan 台北市中山區中山北路2段33號11樓,02-25636508
"精品,包包與服飾配件",吉林皮飾股份有限公司,22582775,蔡錦霞,吉林皮飾批發旗艦館,Livia 瑋鈴,406 Taiwan 台中市北屯區天津路四段2之1號,04-22363622
"精品,包包與服飾配件",威碩精品行,08883011,湯成禧,寶貝窩,DYLAN,803 Taiwan 高雄市鹽埕區大公路二十四號,07-5311035
"精品,包包與服飾配件",禮織工坊,26958230,林惠雪,Rich手作編織包,林惠雪,406 Taiwan 台中市北屯區松強里興安路二段445號,04-25312179
"精品,包包與服飾配件",騷包館,36694602,賴欣廷,騷包館,賴欣廷,600 Taiwan 嘉義市東區文化路248號,05-2777017
"精品,包包與服飾配件",竑伸貿易有限公司,24414162,郭冠宏,NILLIE SHOP,郭冠宏,830 Taiwan 高雄市鳳山區文建街179號2樓,07-7809198
"精品,包包與服飾配件",欣璟企業有限公司,42805943,周炯宏,美麗新晴,高慧菁,830 Taiwan 高雄市鳳山區北平路117之1號,07-7105588
"精品,包包與服飾配件",一起好商行,48897292,廖振宏,0416X1024,廖振宏,104 Taiwan 台北市中山區中山北路2段20巷18號1樓,02-29184505
"精品,包包與服飾配件",柏蔓有限公司,70456468,王湘婷,AAA,高岡幹男,111 Taiwan 台北市士林區倫等街54巷9號1樓,0939772266
"精品,包包與服飾配件",美舒達貿易有限公司,22856232,劉仲怡,日本SEAL手作輪胎包,劉仲怡,104 Taiwan 台北市中山區復興北路420號7樓609室,02-6616-6168
"精品,包包與服飾配件",吉川國際有限公司,27714780,沈進中,衣襪酷 EWAKU,衣襪酷EWAKU,108 Taiwan 台北市萬華區大理街159巷3弄4號1樓,02-23023886
"精品,包包與服飾配件",六日國際有限公司,53760438,沈明儒,裕子の店,土山裕子,106 Taiwan 台北市大安區延吉街70巷2弄2之1號2樓,02-27722526
"精品,包包與服飾配件",米亞企業社,26510561,趙宏祥,MIYA 米亞,趙宏祥,221 Taiwan 新北市汐止區茄苳路113號4樓,02-86475822
"精品,包包與服飾配件",顆粒國際有限公司,54012904,鄭儀,Angel's Garden,鄭儀,108 Taiwan 台北市萬華區昆明街289巷4號,0223020292
"精品,包包與服飾配件",東邑皮件行,87707003,盧虢鈴,熊熊先生 - 新秀麗Samsonite 行李箱 旅行箱,盧虢鈴,320 Taiwan 桃園市中壢區大同路148號1樓,0977-440-333
"精品,包包與服飾配件",翔宇商行,38656864,鄭德勝,革職人 LEATHER FACTORY 台灣店,Alex,804 Taiwan 高雄市鼓山區九如四路566號5樓,886-7-5311785
"精品,包包與服飾配件",良林皮件行,06782706,陳興琳,良林皮件,陳貴乾,800 Taiwan 高雄市新興區大同一路137號,07-2411107
"精品,包包與服飾配件",鼎盛數位行銷有限公司,29119581,吳文瑜,AngelNaNa,Lydia,300 Taiwan 新竹市東區關東路23巷27號4樓之2,03-6687771
"精品,包包與服飾配件",和展貿易有限公司,84481523,邱顯祥,cowa-boutique,cowa.boutique,110 Taiwan 台北市信義區松仁路151巷1號1樓,02-27586548
"精品,包包與服飾配件",雨之情傘業有限公司,80630114,王麗玉,日本雨之戀傘,林孟葦,235 Taiwan 新北市中和區保健路10巷10號1樓,02-77300830
"精品,包包與服飾配件",以加國際有限公司,80227325,周宜佳,Any美麗新世界,周宜佳,704 Taiwan 台南市北區長勝路71號,06-2368393
"精品,包包與服飾配件",信賢國際有限公司,28517463,陳麗雲,包飾衣院,包飾衣院,524 Taiwan 彰化縣溪州鄉莒光路111號,04-8896388
"精品,包包與服飾配件",赫姿國際有限公司,12869504,林芷亦,Her is,林芷亦,104 Taiwan 台北市中山區中山北路二段16巷18號2樓,02-2558-1171
"精品,包包與服飾配件",沙克思股份有限公司,23901523,黃浚霖,沙克思,吳東祈,112 Taiwan 台北市北投區榮華三路25號2樓,02-28226003
"精品,包包與服飾配件",凱爾登國際有限公司,28317492,許榮宏,CALTAN DESIGN 皮件館,許榮宏,404 Taiwan 台中市北區一中街106號,04-22237458
"精品,包包與服飾配件",江芸榛(個人),99999999,江芸榛,凱莉莎商城,江芸榛,205 Taiwan 基隆市暖暖區碇內街107之3號4樓,0989-153847
"精品,包包與服飾配件",華益皮件百貨有限公司,84381881,曾瓊玉,華益皮件,曾姿蓓,500 Taiwan 彰化縣彰化市大埔路528巷19號,04-7110003
"精品,包包與服飾配件",黃秀蘭(個人),99999999,黃秀蘭,B.A.G,王小姐,320 Taiwan 桃園市桃園區福星六街135巷2號4樓,0975020666
"精品,包包與服飾配件",袁麗國際有限公司,28839078,吳宓瑤,遠麗米濱全新二手名牌館,吳沛萱,106 Taiwan 台北市大安區大安路一段51巷8號1樓,02-27118693
"精品,包包與服飾配件",吳承瑩(個人),99999999,吳承瑩,Cadiz代購精品,吳承瑩,320 Taiwan 桃園市中壢區大華路50號,0983-600861
"精品,包包與服飾配件",軒荷良品企業社,38747210,許幔軒,D.M SHOP,Mandy,812 Taiwan 高雄市小港區其美街35號,0977116357
"精品,包包與服飾配件",陳淑敏(個人),99999999,陳淑敏,NEW STYLE,陳淑敏,730 Taiwan 台南市新營區中正路207號之2,0970-548995
"精品,包包與服飾配件",許曉純(個人),99999999,許曉純,Sule ve Ararat,許曉純,500 Taiwan 彰化縣彰化市自強南路22巷100號,0988-556784
"精品,包包與服飾配件",文揚商行,34974261,劉生璋,寶來小舖,劉生璋,600 Taiwan 嘉義市西區忠義街43號,05-2257077
